FID,ID,SiteID,Class,Type,VD,HD,PPD,Waypoint,Accuracy,Latitude,Longitude,Complete,comments,Picture,Complete_D
684,548,Chum_survey_Reaches-067,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,145.000000000000000,8.000000000000000,47.360826000000003,-123.818389000000000,0,Barrier in Grouse; log jam, ,No
685,549,Chum_survey_Reaches-069,Permenant,Falls,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47.358894999000000,-123.820435000000000,0,Barrier in Trib 0113A; falls, ,No
686,550,Chum_survey_Reaches-066,Permenant,Cascade,2.400000000000000,10.000000000000000,0.800000000000000,94.000000000000000,0.000000000000000,47.335304000000001,-123.814809000000000,-1,Barrier on Rainbow; Cascade, ,Yes
687,551,Chum_survey_Reaches-060,Transient,LWD,2.000000000000000,1.000000000000000,0.900000000000000,401.000000000000000,10.000000000000000,47.293849999000003,-123.838519000000010,-1,Barrier in Trib 0106; log jam, ,Yes
688,552,Chum_survey_Reaches-060,Permenant,Falls,1.500000000000000,2.000000000000000,0.500000000000000,402.000000000000000,6.000000000000000,47.293895999000000,-123.838019000000000,-1,Barrier in Trib 0106; falls, ,Yes
689,553,Chum_survey_Reaches-060,Permenant,Falls,1.500000000000000,0.200000000000000,0.900000000000000,402.000000000000000,6.000000000000000,47.293895999000000,-123.838019000000000,-1, , ,Yes
690,554,Chum_survey_Reaches-060,Permenant,Falls,2.000000000000000,0.500000000000000,0.700000000000000,403.000000000000000,6.000000000000000,47.293021000000003,-123.835516000000000,-1,Barrier in Trib 0106; falls, ,Yes
691,555,Chum_survey_Reaches-060,Permenant,Cascade,0.700000000000000,6.000000000000000,0.300000000000000,404.000000000000000,8.000000000000000,47.294473000000004,-123.827262000000000,0,Barrier in Trib 0106; falls, ,No
692,556,Chum_survey_Reaches-060,Permenant,Falls,1.800000000000000,2.500000000000000,0.900000000000000,405.000000000000000,6.000000000000000,47.294708999000001,-123.826876000000000,-1,Barrier in Trib 0106; cascade, ,Yes
693,557,Chum_survey_Reaches-061,Permenant,Cascade,3.000000000000000,10.000000000000000,0.000000000000000,274.000000000000000,8.000000000000000,47.309970999000001,-123.840962000000000,-1,Barrier on Trib 0107; cascade; start of survey, ,Yes
694,558,Chum_survey_Reaches-063,Permenant,Falls,2.000000000000000,1.000000000000000,0.700000000000000,271.000000000000000,9.000000000000000,47.332735000000000,-123.846666000000000,-1,Barrier in Newbury Creek; falls; end of survey, ,Yes
695,559,Chum_survey_Reaches-064,Permenant,Cascade,3.000000000000000,15.000000000000000,0.000000000000000,265.000000000000000,11.000000000000000,47.327990999000001,-123.843867000000000,-1,Barrier in Trib A in Newbury; cascade, ,Yes
696,560,Chum_survey_Reaches-065,Permenant,Falls,1.500000000000000,1.000000000000000,0.300000000000000,273.000000000000000,10.000000000000000,47.333489999000001,-123.845329000000010,-1,Barrier in Trib B in Newbury Creek; falls, ,Yes
697,561,Chum_survey_Reaches-059,Permenant,Falls,4.000000000000000,3.000000000000000,0.700000000000000,132.000000000000000,0.000000000000000,47.283538000000000,-123.841385000000000,-1,Barrier on Jones Creek; falls, ,Yes
698,562,Chum_survey_Reaches-059,Permenant,Cascade,2.500000000000000,20.000000000000000,0.600000000000000,395.000000000000000,9.000000000000000,47.283538999000001,-123.841694000000000,-1,Barrier in Jones Creek; cascade, ,Yes
699,563,Chum_survey_Reaches-059,Permenant,Falls,4.000000000000000,3.000000000000000,1.000000000000000,396.000000000000000,9.000000000000000,47.283610000000003,-123.841371000000000,-1,Barrier in Jones Creek; falls; End of survey, ,Yes
700,564,Chum_survey_Reaches-057,Permenant,"Falls, Cascade",3.500000000000000,7.000000000000000,2.000000000000000,99.000000000000000,15.000000000000000,47.264035000000000,-123.869293000000000,-1,Barrier on Furlough; Hybrid falls/cascade, ,Yes
701,565,Chum_survey_Reaches-039,Permenant,Falls,2.000000000000000,4.000000000000000,1.200000000000000,1.000000000000000,9.000000000000000,47.165902000000003,-123.877256000000000,-1,"Barrier in South Branch Big Creek; falls, 2.0m tall, 4.0m long, 1.2m deep", ,Yes
702,566,Chum_survey_Reaches-050,Transient,LWD,0.250000000000000,3.000000000000000,1.500000000000000,194.000000000000000,0.000000000000000,47.283231000000001,-123.900640000000000,0,Barrier in Hematite; log jam, ,No
703,567,Chum_survey_Reaches-050,Permenant,Cascade,0.000000000000000,0.000000000000000,0.000000000000000,195.000000000000000,0.000000000000000,47.284455999000002,-123.898352000000000,0,"Barrier in Hematite; cascade, High gradient bedrock, possibly over 15%", ,No
704,568,Chum_survey_Reaches-048,Permenant,Falls,1.600000000000000,2.000000000000000,0.600000000000000,128.000000000000000,6.000000000000000,47.270471999000002,-123.907129000000000,-1,Barrier on left bank trib 0072A in Trib 0072, ,Yes
705,569,Chum_survey_Reaches-049,Permenant,Falls,1.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47.232073000000000,-123.924374000000000,-1,Barrier; falls in Brittain Creek, ,Yes
706,570,Chum_survey_Reaches-046,Permenant,Falls,0.500000000000000,0.500000000000000,1.000000000000000,1.000000000000000,0.000000000000000,47.258935000000001,-123.928807000000010,0,Start of WF Stevens survey at mouth; possible barrier at mouth, ,No
707,571,Chum_survey_Reaches-044,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,240.000000000000000,4.000000000000000,47.264750999000000,-123.935976999000000,0,"Log jam in Trib 0069, not a barrier", ,No
708,572,Chum_survey_Reaches-041,Transient,"Falls, LWD",1.000000000000000,1.500000000000000,0.200000000000000,827.000000000000000,9.000000000000000,47.247568999000002,-123.958242000000000,0,Barrier; Shotgun Creek hybrid; also right bank trib, ,No
709,573,Chum_survey_Reaches-041,Transient,LWD,0.900000000000000,1.300000000000000,0.100000000000000,828.000000000000000,9.000000000000000,47.247484000000000,-123.958106000000000,0,Side channel rootwad in Shotgun Creek, ,No
710,574,Chum_survey_Reaches-043,Transient,"Falls, LWD",1.000000000000000,0.400000000000000,0.200000000000000,833.000000000000000,9.000000000000000,47.249173999000000,-123.963791000000000,0,Barrier in Trib 0068 survey, ,No
711,575,Chum_survey_Reaches-043,Transient,"Falls, LWD",1.000000000000000,0.300000000000000,0.500000000000000,834.000000000000000,9.000000000000000,47.250984000000003,-123.967994000000000,0,Barrier in Trib 0068 survey, ,No
712,576,Chum_survey_Reaches-032,Transient,LWD,1.000000000000000,10.000000000000000,0.000000000000000,251.000000000000000,6.000000000000000,47.169426999000002,-123.967419000000010,0,Barrier Trib 0046; log jam, ,No
713,577,Chum_survey_Reaches-032,Transient,Beaver Dam,0.750000000000000,1.000000000000000,1.000000000000000,254.000000000000000,6.000000000000000,47.168478000000000,-123.966172000000000,0,Barrier Trib 0046; beaver dam, ,No
714,578,Chum_survey_Reaches-039,Transient,LWD,1.000000000000000,6.000000000000000,0.600000000000000,2.000000000000000,10.000000000000000,47.167102999000001,-123.879400000000000,0,"Barrier in South Branch Big Creek; log jam, 1.0m tall, 3.0m long, 0.6m deep", ,No
715,579,Chum_survey_Reaches-030,Transient,Beaver Dam,1.500000000000000,4.000000000000000,1.500000000000000,1772.000000000000000,4.000000000000000,47.120142000000001,-124.016037999000010,-1,Barrier on Trib 0024; beaver dam; start of Trib 0024A, ,Yes
716,580,Chum_survey_Reaches-029,Permenant,Falls,10.000000000000000,10.000000000000000,0.000000000000000,362.000000000000000,5.000000000000000,47.109034000000001,-123.992996000000010,-1,Start of Deep Creek survey at falls, ,Yes
717,581,Chum_survey_Reaches-045,Permenant,Falls,1.500000000000000,0.100000000000000,0.700000000000000,239.000000000000000,7.000000000000000,47.264383000000002,-123.936057000000010,-1,Mouth of Trib 0070? Barrier at mouth, ,Yes
